"","itvid","itvRegieParentId","itvTargetId","itvInterventieOptieId","probId","probProbleemOptieId","lgscoreId","lgscoreScore","lgId","casId","tgid","casTargetId","ptid","sclSubjectId","sclId","sclCollectionId"
"1",2838,296,3997,49,53,13,23,5,1,296,11,296,2,3997,296,296
"2",11,717,3462,60,164,9,75,5,4,717,5,717,4,3462,717,717
"3",12,717,3462,108,165,38,76,5,6,717,5,717,4,3462,717,717
"4",16,724,844,1,177,19,86,5,2,724,5,724,4,3534,724,724
"5",17,724,3534,7,178,38,87,5,6,724,5,724,4,3534,724,724
"6",18,725,2698,108,181,38,90,5,6,725,5,725,4,2698,725,725
"7",19,725,2698,7,181,38,90,5,6,725,5,725,4,2698,725,725
"8",24,730,1945,148,184,31,92,5,4,730,10,730,12,1945,730,730
"9",25,730,844,109,188,38,94,5,6,730,10,730,12,1945,730,730
"10",28,733,844,108,190,38,96,5,6,733,5,733,4,3583,733,733
"11",29,733,3583,7,190,38,96,5,6,733,5,733,4,3583,733,733
"12",30,734,3585,7,191,38,97,5,6,734,5,734,4,3585,734,734
"13",32,735,2036,7,195,97,101,5,6,735,5,735,4,2036,735,735
"14",46,746,844,148,199,38,105,5,6,746,5,746,4,1601,746,746
"15",47,746,1601,60,200,9,106,5,4,746,5,746,4,1601,746,746
"16",49,747,844,7,201,38,107,5,6,747,5,747,4,1609,747,747
"17",56,753,844,1,209,22,114,5,2,753,25,753,12,1468,753,753
"18",54,753,1468,108,210,38,115,5,6,753,25,753,12,1468,753,753
"19",61,753,1468,7,210,38,115,5,6,753,25,753,12,1468,753,753
"20",55,753,844,90,211,36,116,5,5,753,25,753,12,1468,753,753
"21",57,753,1468,17,211,36,116,5,5,753,25,753,12,1468,753,753
"22",64,754,35,7,212,38,117,5,6,754,25,754,12,35,754,754
"23",66,755,844,108,215,38,120,5,6,755,5,755,4,1414,755,755
"24",67,8997,1414,197,218,14,122,5,1,8997,11,9022,2,1414,11958,9022
"25",71,757,844,7,219,38,123,5,6,757,5,757,4,1419,757,757
"26",72,760,2126,7,222,38,126,5,6,760,5,760,4,2126,760,760
"27",74,762,639,49,224,13,128,5,1,762,25,762,12,639,762,762
"28",75,764,2211,7,225,38,129,5,6,764,5,764,4,2211,764,764
"29",76,764,2211,108,225,38,129,5,6,764,5,764,4,2211,764,764
"30",79,765,1484,110,226,38,130,5,6,765,5,765,4,1484,765,765
"31",80,766,562,7,227,38,131,5,6,766,5,766,4,562,766,766
"32",4281,771,1903,1,235,19,138,5,2,771,5,771,4,1903,771,771
"33",86,772,2382,16,236,13,139,5,1,772,5,772,4,2382,772,772
"34",87,772,2382,108,237,38,140,5,6,772,5,772,4,2382,772,772
"35",89,775,1639,92,238,12,141,5,5,775,5,775,4,1639,775,775
"36",90,775,1639,7,239,38,142,5,6,775,5,775,4,1639,775,775
"37",91,776,844,7,240,38,143,5,6,776,5,776,4,2942,776,776
"38",93,777,174,108,243,38,146,5,6,777,126,777,12,174,777,777
"39",94,777,174,60,243,38,146,5,6,777,126,777,12,174,777,777
"40",98,780,1191,44,249,38,152,5,6,780,25,780,12,1191,780,780
"41",100,781,2672,197,250,105,153,5,2,781,5,781,4,2672,781,781
"42",101,781,2672,7,251,38,154,5,6,781,5,781,4,2672,781,781
"43",102,781,2672,71,251,38,154,5,6,781,5,781,4,2672,781,781
"44",103,783,2005,7,253,38,156,5,6,783,5,783,4,2005,783,783
"45",106,785,1646,26,254,38,157,5,6,785,5,785,4,1646,785,785
"46",107,785,1646,7,254,38,157,5,6,785,5,785,4,1646,785,785
"47",108,786,2805,7,257,38,159,5,6,786,5,786,4,2805,786,786
"48",112,789,2341,7,259,38,160,5,6,789,5,789,4,2341,789,789
"49",118,793,2627,108,263,38,164,5,6,793,5,793,4,2627,793,793
"50",119,793,2627,109,263,38,164,5,6,793,5,793,4,2627,793,793
"51",124,794,844,7,265,38,166,5,6,794,5,794,4,135,794,794
"52",128,797,3803,109,266,38,167,5,6,797,5,797,4,3803,797,797
"53",129,798,3804,108,267,38,168,5,6,798,5,798,4,3804,798,798
"54",130,798,3804,109,267,38,168,5,6,798,5,798,4,3804,798,798
"55",133,799,3480,108,270,38,171,5,6,799,11,799,2,3480,799,799
"56",134,799,3480,109,270,38,171,5,6,799,11,799,2,3480,799,799
"57",136,800,20,109,271,38,172,5,6,800,25,800,12,20,800,800
"58",142,804,11446,7,273,38,174,5,6,804,5,804,4,11446,804,804
"59",143,804,11446,108,273,38,174,5,6,804,5,804,4,11446,804,804
"60",145,804,844,7,273,38,174,5,6,804,5,804,4,11446,804,804
"61",146,804,844,7,273,38,174,5,6,804,5,804,4,11446,804,804
"62",147,805,2980,108,275,38,176,5,6,805,5,805,4,2980,805,805
"63",154,812,3831,7,276,38,177,5,6,812,5,812,4,3831,812,812
"64",156,814,3833,7,278,38,179,5,6,814,5,814,4,3833,814,814
"65",157,815,2087,108,279,38,180,5,6,815,5,815,4,2087,815,815
"66",158,817,3848,108,280,38,181,5,6,817,5,817,4,3848,817,817
"67",159,817,3848,60,280,38,181,5,6,817,5,817,4,3848,817,817
"68",160,817,3848,110,280,38,181,5,6,817,5,817,4,3848,817,817
"69",161,818,105,7,281,38,182,5,6,818,5,818,4,105,818,818
"70",162,818,105,7,282,38,182,5,6,818,5,818,4,105,818,818
"71",167,822,3857,108,284,38,184,5,6,822,5,822,4,3857,822,822
"72",4082,822,3857,128,285,13,185,5,1,822,5,822,4,3857,822,822
"73",171,823,844,7,286,38,186,5,6,823,5,823,4,3342,823,823
"74",174,825,1983,7,287,38,187,5,6,825,5,825,4,1983,825,825
"75",177,827,844,109,288,38,188,5,6,827,5,827,4,3862,827,827
"76",178,827,844,109,288,38,188,5,6,827,5,827,4,3862,827,827
"77",179,8336,3862,108,288,38,188,5,6,8336,5,8336,4,3862,10970,8336
"78",180,8336,3862,108,288,38,188,5,6,8336,5,8336,4,3862,10970,8336
"79",182,828,844,7,290,38,190,5,6,828,25,828,12,420,828,828
"80",184,830,1379,7,292,38,192,5,6,830,5,830,4,1379,830,830
"81",185,832,2174,108,293,38,193,5,6,832,5,832,4,2174,832,832
"82",186,832,844,1,294,22,194,5,2,832,5,832,4,2174,832,832
"83",191,844,1443,120,302,51,200,5,8,844,5,844,4,1443,844,844
"84",193,844,1443,7,307,38,203,5,6,844,5,844,4,1443,844,844
"85",198,850,844,109,314,38,211,5,6,850,5,850,4,1521,850,850
"86",199,850,844,7,314,38,211,5,6,850,5,850,4,1521,850,850
"87",204,855,1337,7,326,38,222,5,6,855,5,855,4,1337,855,855
"88",205,855,1337,108,326,38,222,5,6,855,5,855,4,1337,855,855
"89",206,857,1045,108,332,38,228,5,6,857,5,857,4,1045,857,857
"90",207,857,1045,7,332,38,228,5,6,857,5,857,4,1045,857,857
"91",208,857,1045,11,332,38,228,5,6,857,5,857,4,1045,857,857
"92",216,866,461,7,345,38,239,5,6,866,5,866,4,461,866,866
"93",220,867,2317,109,347,51,241,5,8,867,11,867,2,2317,867,867
"94",219,867,2317,108,348,38,242,5,6,867,11,867,2,2317,867,867
"95",218,867,844,136,349,22,243,5,2,867,11,867,2,2317,867,867
"96",227,870,4813,7,351,38,245,5,6,870,5,870,4,4813,870,870
"97",228,871,4629,7,352,38,246,5,6,871,5,871,4,4629,871,871
"98",229,871,4629,108,352,38,246,5,6,871,5,871,4,4629,871,871
"99",231,872,4814,7,358,38,252,5,6,872,5,872,4,4814,872,872
"100",236,876,4885,7,361,50,255,5,8,876,5,876,4,4885,876,876
"101",242,877,2110,7,363,38,257,5,6,877,5,877,4,2110,877,877
"102",245,877,2110,7,363,38,257,5,6,877,5,877,4,2110,877,877
"103",246,877,2110,109,363,38,257,5,6,877,5,877,4,2110,877,877
"104",254,879,844,197,365,105,259,5,2,879,10,879,12,1528,879,879
"105",256,881,557,7,366,38,260,5,6,881,5,881,4,557,881,881
"106",257,882,844,108,369,38,263,5,6,882,5,882,4,4945,882,882
"107",258,882,844,109,369,38,263,5,6,882,5,882,4,4945,882,882
"108",259,883,501,1,371,51,265,5,8,883,25,883,12,501,883,883
"109",260,883,501,1,371,51,265,5,8,883,25,883,12,501,883,883
"110",261,884,1385,7,376,97,270,5,6,884,5,884,4,1385,884,884
"111",263,886,1002,7,378,38,272,5,6,886,5,886,4,1002,886,886
"112",266,890,2230,7,382,38,275,5,6,890,5,890,4,2230,890,890
"113",267,891,2735,7,383,38,276,5,6,891,25,891,12,2735,891,891
"114",271,893,844,143,384,19,277,5,2,893,5,893,4,1863,893,893
"115",268,893,1863,7,385,38,278,5,6,893,5,893,4,1863,893,893
"116",269,893,1863,108,385,38,278,5,6,893,5,893,4,1863,893,893
"117",270,893,1863,60,387,9,279,5,4,893,5,893,4,1863,893,893
"118",274,895,5321,7,388,38,280,5,6,895,5,895,4,5321,895,895
"119",275,896,2302,78,389,43,281,5,7,896,5,896,4,2302,896,896
"120",278,899,2026,26,392,28,284,5,4,899,5,899,4,2026,899,899
"121",279,899,2026,108,393,38,285,5,6,899,5,899,4,2026,899,899
"122",281,900,5386,7,394,38,286,5,6,900,5,900,4,5386,900,900
"123",282,901,5388,7,395,38,287,5,6,901,5,901,4,5388,901,901
"124",4809,901,5388,108,395,38,287,5,6,901,5,901,4,5388,901,901
"125",4810,901,5388,108,395,38,287,5,6,901,5,901,4,5388,901,901
"126",283,902,5390,7,396,38,288,5,6,902,5,902,4,5390,902,902
"127",285,903,5449,7,397,38,289,5,6,903,5,903,4,5449,903,903
"128",286,904,5451,7,398,38,290,5,6,904,25,904,12,5451,904,904
"129",289,907,774,7,403,38,291,5,6,907,25,907,12,774,907,907
"130",290,907,844,7,403,38,291,5,6,907,25,907,12,774,907,907
"131",292,907,844,7,403,38,291,5,6,907,25,907,12,774,907,907
"132",293,908,5553,7,404,38,295,5,6,908,5,908,4,5553,908,908
"133",296,910,844,108,405,38,296,5,6,910,5,910,4,5647,910,910
"134",297,911,3039,7,407,38,298,5,6,911,5,911,4,3039,911,911
"135",5116,911,3039,24,407,38,298,5,6,911,5,911,4,3039,911,911
"136",5118,911,3039,24,8900,77,298,5,6,911,5,911,4,3039,911,911
"137",298,912,3121,120,408,38,299,5,6,912,5,912,4,3121,912,912
"138",299,912,3121,108,408,38,299,5,6,912,5,912,4,3121,912,912
"139",300,912,3121,60,408,38,299,5,6,912,5,912,4,3121,912,912
"140",301,913,1382,108,410,38,301,5,6,913,5,913,4,1382,913,913
"141",303,913,1382,109,410,38,301,5,6,913,5,913,4,1382,913,913
"142",304,913,1382,7,410,38,301,5,6,913,5,913,4,1382,913,913
"143",302,913,1382,49,411,35,302,5,5,913,5,913,4,1382,913,913
"144",308,915,5807,7,416,38,307,5,6,915,5,915,4,5807,915,915
"145",310,916,1336,7,420,38,311,5,6,916,5,916,4,1336,916,916
"146",311,916,1336,108,420,38,311,5,6,916,5,916,4,1336,916,916
"147",312,917,844,108,421,38,312,5,6,917,5,917,4,5850,917,917
"148",321,922,5436,7,425,38,316,5,6,922,5,922,4,5436,922,922
"149",323,923,5551,7,426,38,317,5,6,923,25,923,12,5551,923,923
"150",4963,923,5551,108,426,38,317,5,6,923,25,923,12,5551,923,923
"151",324,924,5949,7,427,38,318,5,6,924,5,924,4,5949,924,924
"152",325,924,5949,108,427,38,318,5,6,924,5,924,4,5949,924,924
"153",326,925,2387,16,431,68,320,5,1,925,5,925,4,2387,925,925
"154",327,925,2387,17,430,105,321,5,2,925,5,925,4,2387,925,925
"155",328,926,5935,7,432,38,322,5,6,926,5,926,4,5935,926,926
"156",329,927,6006,7,433,38,323,5,6,927,5,927,4,6006,927,927
"157",330,927,6006,7,433,38,323,5,6,927,5,927,4,6006,927,927
"158",331,927,6006,108,433,38,323,5,6,927,5,927,4,6006,927,927
"159",332,928,6007,7,436,38,326,5,6,928,5,928,4,6007,928,928
"160",4568,928,6007,108,436,38,326,5,6,928,5,928,4,6007,928,928
"161",334,931,6160,108,437,38,327,5,6,931,5,931,4,6160,931,931
"162",335,932,1069,7,439,38,329,5,6,932,5,932,4,1069,932,932
"163",337,933,844,108,447,38,332,5,6,933,5,933,4,908,933,933
"164",338,933,908,111,446,13,336,5,1,933,5,933,4,908,933,933
"165",340,934,2374,7,449,38,337,10,6,934,5,934,4,2374,934,934
"166",341,934,844,143,452,22,340,5,2,934,5,934,4,2374,934,934
"167",342,935,6175,78,454,38,342,5,6,935,5,935,4,6175,935,935
"168",343,936,6176,7,456,38,344,5,6,936,5,936,4,6176,936,936
"169",344,936,6176,108,456,38,344,5,6,936,5,936,4,6176,936,936
"170",345,937,6177,71,458,38,346,5,6,937,5,937,4,6177,937,937
"171",346,937,6177,7,458,38,346,5,6,937,5,937,4,6177,937,937
"172",347,937,6177,108,458,38,346,5,6,937,5,937,4,6177,937,937
"173",348,938,104,108,462,38,350,5,6,938,5,938,4,104,938,938
"174",349,939,844,7,465,38,353,5,6,939,5,939,4,6206,939,939
"175",350,939,6206,108,465,38,353,5,6,939,5,939,4,6206,939,939
"176",351,940,6330,7,469,38,357,5,6,940,5,940,4,6330,940,940
"177",352,940,844,66,469,38,357,5,6,940,5,940,4,6330,940,940
"178",353,941,5763,7,470,38,358,5,6,941,5,941,4,5763,941,941
"179",355,942,1635,7,473,38,361,5,6,942,5,942,4,1635,942,942
"180",356,942,844,7,473,38,361,5,6,942,5,942,4,1635,942,942
"181",357,944,6337,108,476,38,364,5,6,944,5,944,4,6337,944,944
"182",359,945,6362,7,477,38,365,5,6,945,5,945,4,6362,945,945
"183",360,947,6385,7,479,38,367,10,6,947,5,947,4,6385,947,947
"184",363,948,844,27,482,31,370,5,4,948,5,948,4,2016,948,948
"185",364,948,844,90,484,35,372,5,5,948,5,948,4,2016,948,948
"186",366,953,6578,7,488,38,376,5,6,953,5,953,4,6578,953,953
"187",370,956,4409,7,492,38,380,5,6,956,105,956,2,4409,956,956
"188",371,957,6647,7,493,38,381,5,6,957,5,957,4,6647,957,957
"189",372,958,844,108,494,38,382,5,6,958,25,958,12,638,958,958
"190",373,958,844,16,495,13,383,5,1,958,25,958,12,638,958,958
"191",375,959,1522,7,496,38,384,5,6,959,5,959,4,1522,959,959
"192",376,961,6774,7,502,38,390,5,6,961,5,961,4,6774,961,961
"193",379,962,6775,7,505,38,393,5,6,962,5,962,4,6775,962,962
"194",380,962,6775,7,505,38,393,5,6,962,5,962,4,6775,962,962
"195",382,964,6881,7,509,38,397,5,6,964,33,964,12,6881,964,964
"196",383,964,6881,108,509,38,397,5,6,964,33,964,12,6881,964,964
"197",386,966,6883,7,515,38,403,5,6,966,5,966,4,6883,966,966
"198",387,966,844,66,515,38,403,5,6,966,5,966,4,6883,966,966
"199",5928,966,6883,108,515,38,403,5,6,966,5,966,4,6883,966,966
"200",388,968,844,7,518,38,406,5,6,968,5,968,4,855,968,968
"201",390,968,844,109,518,38,406,5,6,968,5,968,4,855,968,968
"202",391,969,6885,7,519,38,407,5,6,969,5,969,4,6885,969,969
"203",392,970,6886,7,521,38,409,5,6,970,5,970,4,6886,970,970
"204",393,970,844,120,521,38,409,5,6,970,5,970,4,6886,970,970
"205",6564,970,6886,219,521,38,409,5,6,970,5,970,4,6886,970,970
"206",394,971,724,7,522,38,410,5,6,971,5,971,4,724,971,971
"207",395,971,844,7,522,38,410,5,6,971,5,971,4,724,971,971
"208",396,972,724,7,525,38,413,5,6,972,5,972,4,566,972,972
"209",397,972,844,66,525,38,413,5,6,972,5,972,4,566,972,972
"210",398,972,566,22,525,38,413,5,6,972,5,972,4,566,972,972
"211",399,973,2017,7,526,38,414,5,6,973,5,973,4,2017,973,973
"212",400,974,1404,7,527,38,415,5,6,974,5,974,4,1404,974,974
"213",401,975,1215,7,528,38,416,5,6,975,5,975,4,1215,975,975
"214",4566,975,1215,24,528,38,416,5,6,975,5,975,4,1215,975,975
"215",403,976,7049,7,529,38,417,5,6,976,5,976,4,7049,976,976
"216",404,977,844,108,530,38,418,5,6,977,5,977,4,1718,977,977
"217",405,977,844,27,530,38,418,5,6,977,5,977,4,1718,977,977
"218",406,977,1718,90,530,38,418,5,6,977,5,977,4,1718,977,977
"219",408,978,1333,7,531,38,419,5,6,978,5,978,4,1333,978,978
"220",409,979,844,7,536,38,424,5,6,979,5,979,4,1015,979,979
"221",410,979,844,71,536,38,424,5,6,979,5,979,4,1015,979,979
"222",411,980,7124,7,537,38,425,5,6,980,126,980,12,7124,980,980
"223",412,981,844,71,538,38,426,5,6,981,5,981,4,2516,981,981
"224",413,981,844,7,538,38,426,5,6,981,5,981,4,2516,981,981
"225",414,983,1351,7,539,38,427,5,6,983,5,983,4,1351,983,983
"226",415,986,2677,7,542,38,430,5,6,986,5,986,4,2677,986,986
"227",417,988,1577,7,543,38,431,5,6,988,5,988,4,1577,988,988
"228",418,989,7256,7,544,38,432,5,6,989,5,989,4,7256,989,989
"229",419,992,844,7,547,38,435,5,6,992,5,992,4,487,992,992
"230",420,993,844,7,548,38,436,5,6,993,5,993,4,3601,993,993
"231",422,995,844,7,551,38,439,5,6,995,5,995,4,2072,995,995
"232",423,996,844,7,555,38,443,5,6,996,10,996,12,794,996,996
"233",424,997,844,7,557,38,445,5,6,997,5,997,4,2544,997,997
"234",425,998,844,7,558,38,446,5,6,998,5,998,4,593,998,998
"235",426,999,844,7,560,38,448,5,6,999,5,999,4,7444,999,999
"236",427,999,844,109,560,38,448,5,6,999,5,999,4,7444,999,999
"237",428,999,844,71,560,38,448,5,6,999,5,999,4,7444,999,999
"238",429,1000,844,7,562,38,450,5,6,1000,5,1000,4,1077,1000,1000
"239",5380,1008,7797,108,570,38,458,5,6,1008,5,1008,4,7797,1008,1008
"240",4203,1018,3999,2,575,19,463,5,2,1018,5,1018,4,3999,1018,1018
"241",5264,1022,7943,108,578,38,466,5,6,1022,5,1022,4,7943,1022,1022
"242",2279,1031,1276,209,582,38,470,5,6,1031,5,1031,4,1276,1031,1031
"243",2280,1031,1276,60,582,38,470,5,6,1031,5,1031,4,1276,1031,1031
"244",434,1032,844,7,584,38,472,5,6,1032,5,1032,4,2241,1032,1032
"245",435,1032,2241,66,584,38,472,5,6,1032,5,1032,4,2241,1032,1032
"246",4808,1032,2241,108,584,38,472,5,6,1032,5,1032,4,2241,1032,1032
"247",6489,1032,2241,108,584,38,472,5,6,1032,5,1032,4,2241,1032,1032
"248",436,1034,1805,66,585,38,473,5,6,1034,5,1034,4,1805,1034,1034
"249",437,1035,8252,7,586,38,474,5,6,1035,5,1035,4,8252,1035,1035
"250",438,1036,159,108,587,38,475,5,6,1036,5,1036,4,159,1036,1036
"251",439,1036,159,71,587,38,475,5,6,1036,5,1036,4,159,1036,1036
"252",440,1037,1383,7,588,38,476,5,6,1037,5,1037,4,1383,1037,1037
"253",442,1038,2007,7,589,38,477,5,6,1038,5,1038,4,2007,1038,1038
"254",443,1039,7766,7,590,38,478,10,6,1039,5,1039,4,7766,1039,1039
"255",2741,10886,5789,78,609,38,497,5,6,10886,5,10953,4,5789,14601,10953
"256",4615,1113,281,108,612,38,499,10,6,1113,5,1113,4,281,1113,1113
"257",454,1305,2529,163,643,4,524,5,8,1305,33,1305,12,2529,1305,1305
"258",455,1306,3504,157,647,7,527,5,8,1306,40,1306,14,3504,1306,1306
"259",456,1306,3504,140,648,104,528,5,6,1306,40,1306,14,3504,1306,1306
"260",489,1858,1051,78,761,38,604,5,6,1858,10,1858,12,1051,1858,1858
"261",490,1858,1051,78,761,38,604,5,6,1858,10,1858,12,1051,1858,1858
"262",491,1858,1051,200,761,38,604,5,6,1858,10,1858,12,1051,1858,1858
"263",492,1860,1839,197,767,24,608,5,2,1860,10,1860,12,1839,1860,1860
"264",493,1860,1839,132,768,23,608,5,2,1860,10,1860,12,1839,1860,1860
"265",496,1860,1839,197,772,24,608,5,2,1860,10,1860,12,1839,1860,1860
"266",494,1860,1839,16,769,13,609,5,1,1860,10,1860,12,1839,1860,1860
"267",495,1860,1839,23,770,38,610,5,6,1860,10,1860,12,1839,1860,1860
"268",2100,1870,157,16,809,13,630,10,1,1870,10,1870,12,157,1870,1870
"269",2665,1881,1319,204,878,38,660,5,6,1881,25,1881,12,1319,1881,1881
"270",2981,1885,1770,136,902,19,670,5,2,1885,10,1885,12,1770,1885,1885
"271",2980,1885,1770,16,909,13,672,5,1,1885,10,1885,12,1770,1885,1885
"272",3623,1886,1833,53,925,38,673,5,6,1886,25,1886,12,1833,1886,1886
"273",3267,1890,1374,2,951,19,689,5,2,1890,10,1890,12,1374,1890,1890
"274",2429,1890,1374,16,954,13,691,5,1,1890,10,1890,12,1374,1890,1890
"275",497,1898,1241,66,1030,38,723,5,6,1898,10,1898,12,1241,1898,1898
"276",2804,1903,1589,191,1045,38,735,5,6,1903,25,1903,12,1589,1903,1903
"277",2548,1907,1546,16,1070,13,746,10,1,1907,25,1907,12,1546,1907,1907
"278",500,1925,1582,23,1164,38,790,5,6,1925,10,1925,12,1582,1925,1925
"279",501,1925,1582,200,1164,38,790,5,6,1925,10,1925,12,1582,1925,1925
"280",502,1925,1582,66,1166,38,790,5,6,1925,10,1925,12,1582,1925,1925
"281",2405,1941,1676,53,1261,38,837,5,6,1941,126,1941,12,1676,1941,1941
"282",2541,1947,1792,11,1273,17,844,5,1,1947,25,1947,12,1792,1947,1947
"283",2536,1947,1792,16,1283,13,844,5,1,1947,25,1947,12,1792,1947,1947
"284",2542,1947,1792,190,1277,9,845,5,4,1947,25,1947,12,1792,1947,1947
"285",2543,1947,1792,108,1275,38,846,5,6,1947,25,1947,12,1792,1947,1947
"286",2506,1948,1668,7,1291,38,848,5,6,1948,10,1948,12,1668,1948,1948
"287",2507,1948,1668,209,1291,38,848,5,6,1948,10,1948,12,1668,1948,1948
"288",2275,1950,1669,30,1338,35,860,10,5,1950,10,1950,12,1669,1950,1950
"289",505,1976,1802,78,1441,38,909,5,6,1976,10,1976,12,1802,1976,1976
"290",506,1982,1691,23,1454,38,916,5,6,1982,10,1982,12,1691,1982,1982
"291",2508,1983,4,108,1455,38,917,5,6,1983,25,1983,12,4,1983,1983
"292",2510,1983,4,111,1458,13,918,5,1,1983,25,1983,12,4,1983,1983
"293",3735,1984,1712,110,1463,38,921,5,6,1984,10,1984,12,1712,1984,1984
"294",509,1992,1425,16,1513,13,945,5,1,1992,126,1992,12,1425,1992,1992
"295",510,1999,1835,23,1564,38,966,5,6,1999,25,1999,12,1835,1999,1999
"296",511,1999,1835,23,1565,38,966,5,6,1999,25,1999,12,1835,1999,1999
"297",513,1999,1835,200,1566,38,966,5,6,1999,25,1999,12,1835,1999,1999
"298",2188,2009,1298,45,1635,38,995,5,6,2009,10,2009,12,1298,2009,2009
"299",2213,2021,1674,53,1681,38,1020,5,6,2021,10,2021,12,1674,2021,2021
"300",526,2022,1675,78,1697,38,1026,5,6,2022,25,2022,12,1675,2022,2022
"301",528,2022,1675,53,1700,38,1026,5,6,2022,25,2022,12,1675,2022,2022
"302",530,2024,1804,35,1704,13,1029,5,1,2024,126,2024,12,1804,2024,2024
"303",534,2026,1300,120,1717,38,1037,5,6,2026,25,2026,12,1300,2026,2026
"304",535,2026,1300,78,1727,38,1037,5,6,2026,25,2026,12,1300,2026,2026
"305",546,2052,1729,78,1843,38,1105,5,6,2052,10,2052,12,1729,2052,2052
"306",3540,2058,1600,191,1874,38,1120,5,6,2058,10,2058,12,1600,2058,2058
"307",2680,2065,1598,191,1908,38,1136,5,6,2065,25,2065,12,1598,2065,2065
"308",1961,2067,1726,11,6161,23,1143,10,2,2067,10,2067,12,1726,2067,2067
"309",550,2075,1852,87,1956,38,1162,5,6,2075,10,2075,12,1852,2075,2075
"310",551,2077,1524,200,1958,38,1164,5,6,2077,10,2077,12,1524,2077,2077
"311",552,2077,1524,16,1959,13,1165,5,1,2077,10,2077,12,1524,2077,2077
"312",556,2077,1524,197,1970,24,1166,5,2,2077,10,2077,12,1524,2077,2077
"313",562,2094,1762,197,2038,24,1204,5,2,2094,25,2094,12,1762,2094,2094
"314",564,2094,1762,16,2040,13,1205,5,1,2094,25,2094,12,1762,2094,2094
"315",565,2094,1762,94,2040,13,1205,5,1,2094,25,2094,12,1762,2094,2094
"316",573,2094,1762,26,2042,28,1207,5,4,2094,25,2094,12,1762,2094,2094
"317",2956,2098,1343,108,7095,38,1212,5,6,2098,25,2098,12,1343,2098,2098
"318",2963,2098,1343,2,7098,22,1213,5,2,2098,25,2098,12,1343,2098,2098
"319",576,2101,959,16,2073,13,1222,5,1,2101,25,2101,12,959,2101,2101
"320",577,2101,959,17,2073,13,1222,5,1,2101,25,2101,12,959,2101,2101
"321",2812,2101,959,7,2072,38,1223,5,6,2101,25,2101,12,959,2101,2101
"322",575,2101,959,78,2072,38,1223,5,6,2101,25,2101,12,959,2101,2101
"323",578,2114,1634,16,2111,13,1246,5,1,2114,10,2114,12,1634,2114,2114
"324",579,2114,1634,94,2112,13,1246,5,1,2114,10,2114,12,1634,2114,2114
"325",581,2114,1634,136,2113,19,1247,5,2,2114,10,2114,12,1634,2114,2114
"326",583,2114,1634,47,2115,4,1248,5,4,2114,10,2114,12,1634,2114,2114
"327",2094,2118,1050,11,6311,22,1260,5,2,2118,10,2118,12,1050,2118,2118
"328",588,2134,977,53,2206,38,1295,5,6,2134,25,2134,12,977,2134,2134
"329",3552,2146,1225,104,7443,115,1315,5,6,2146,10,2146,12,1225,2146,2146
"330",3063,2159,1221,108,2271,38,1334,5,6,2159,10,2159,12,1221,2159,2159
"331",3064,2159,1221,109,7152,66,1337,5,2,2159,10,2159,12,1221,2159,2159
"332",3729,2159,1221,191,2283,9,1338,5,4,2159,10,2159,12,1221,2159,2159
"333",589,2171,1339,78,2322,38,1358,5,6,2171,10,2171,12,1339,2171,2171
"334",3911,2174,1034,108,2334,38,1365,5,6,2174,10,2174,12,1034,2174,2174
"335",2709,2182,1328,16,6905,13,1387,10,1,2182,10,2182,12,1328,2182,2182
"336",2708,2182,1328,136,6904,22,1388,10,2,2182,10,2182,12,1328,2182,2182
"337",591,2192,1085,63,2403,38,1404,5,6,2192,25,2192,12,1085,2192,2192
"338",592,2192,1085,78,2405,38,1404,5,6,2192,25,2192,12,1085,2192,2192
"339",2066,2203,1102,2,6272,22,1420,5,2,2203,10,2203,12,1102,2203,2203
"340",595,2205,1696,16,2446,13,1423,5,1,2205,113,2205,1,1696,2205,2205
"341",2736,2206,1580,60,2451,28,1427,5,4,2206,25,2206,12,1580,2206,2206
"342",2734,2206,1580,7,2451,28,1427,5,4,2206,25,2206,12,1580,2206,2206
"343",2735,2206,1580,197,2459,24,1429,5,2,2206,25,2206,12,1580,2206,2206
"344",597,2210,384,1,2466,21,1432,5,2,2210,10,2210,12,384,2210,2210
"345",600,2210,384,197,2466,21,1432,5,2,2210,10,2210,12,384,2210,2210
"346",4263,2212,1516,197,8138,24,1443,5,2,2212,25,2212,12,1516,2212,2212
"347",3875,2213,1108,53,2515,38,1445,5,6,2213,10,2213,12,1108,2213,2213
"348",602,2223,1290,65,2577,19,1472,5,2,2223,33,2223,12,1290,2223,2223
"349",603,2223,1290,105,2579,19,1472,5,2,2223,33,2223,12,1290,2223,2223
"350",604,2223,1290,136,2580,19,1472,5,2,2223,33,2223,12,1290,2223,2223
"351",605,2223,1290,17,2581,25,1472,5,2,2223,33,2223,12,1290,2223,2223
"352",606,2223,1290,132,2582,23,1472,5,2,2223,33,2223,12,1290,2223,2223
"353",608,2229,1029,70,2606,19,1486,5,2,2229,10,2229,12,1029,2229,2229
"354",609,2229,1029,16,2608,13,1487,5,1,2229,10,2229,12,1029,2229,2229
"355",611,2229,1029,17,2608,13,1487,5,1,2229,10,2229,12,1029,2229,2229
"356",2101,2232,1120,191,2612,38,1491,5,6,2232,10,2232,12,1120,2232,2232
"357",2731,2233,1236,191,2613,38,1492,5,6,2233,25,2233,12,1236,2233,2233
